SEQUENCE_ID,RANK,STEP
dev_ic_seq_0506_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0506_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0506_t60,4,CURE PASSIVATION
dev_ic_seq_0506_t60,5,POST EXPOSE BAKE
dev_ic_seq_0506_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0506_t80,2,CURE PASSIVATION
dev_ic_seq_0506_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0506_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0506_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0693_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0693_t60,2,CURE PASSIVATION
dev_ic_seq_0693_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0693_t60,4,POST EXPOSE BAKE
dev_ic_seq_0693_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0693_t80,1,STRIP RESIST
dev_ic_seq_0693_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0693_t80,3,CURE PASSIVATION
dev_ic_seq_0693_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0693_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0559_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0559_t60,2,CURE PASSIVATION
dev_ic_seq_0559_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0559_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0559_t60,5,POST EXPOSE BAKE
dev_ic_seq_0559_t80,1,OPEN PAD WINDOW
dev_ic_seq_0559_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0559_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0559_t80,4,CURE PASSIVATION
dev_ic_seq_0559_t80,5,STRIP RESIST
dev_ic_seq_0851_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0851_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0851_t60,3,CURE PASSIVATION
dev_ic_seq_0851_t60,4,POST EXPOSE BAKE
dev_ic_seq_0851_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0851_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0851_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0851_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0851_t80,4,SOFT BAKE
dev_ic_seq_0851_t80,5,CURE PASSIVATION
dev_ic_seq_0214_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0214_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0214_t60,3,CURE PASSIVATION
dev_ic_seq_0214_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0214_t60,5,POST EXPOSE BAKE
dev_ic_seq_0214_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0214_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0214_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0214_t80,4,CURE PASSIVATION
dev_ic_seq_0214_t80,5,POST EXPOSE BAKE
dev_ic_seq_0005_t60,1,CURE PASSIVATION
dev_ic_seq_0005_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0005_t60,3,POST EXPOSE BAKE
dev_ic_seq_0005_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0005_t60,5,STRIP RESIST
dev_ic_seq_0005_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0005_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0005_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0005_t80,4,CURE PASSIVATION
dev_ic_seq_0005_t80,5,SOFT BAKE
dev_ic_seq_0205_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0205_t60,2,CURE PASSIVATION
dev_ic_seq_0205_t60,3,POST EXPOSE BAKE
dev_ic_seq_0205_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0205_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0205_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0205_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0205_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0205_t80,4,CURE PASSIVATION
dev_ic_seq_0205_t80,5,POST EXPOSE BAKE
dev_ic_seq_0158_t60,1,CURE PASSIVATION
dev_ic_seq_0158_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0158_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0158_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0158_t60,5,POST EXPOSE BAKE
dev_ic_seq_0158_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0158_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0158_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0158_t80,4,CURE PASSIVATION
dev_ic_seq_0158_t80,5,METAL PATTERN INSPECTION
dev_ic_seq_0081_t60,1,CURE PASSIVATION
dev_ic_seq_0081_t60,2,STRIP RESIST
dev_ic_seq_0081_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0081_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0081_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0081_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0081_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0081_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0081_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0081_t80,5,CURE PASSIVATION
dev_ic_seq_0883_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0883_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0883_t60,3,CURE PASSIVATION
dev_ic_seq_0883_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0883_t60,5,POST EXPOSE BAKE
dev_ic_seq_0883_t80,1,OPEN PAD WINDOW
dev_ic_seq_0883_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0883_t80,3,CURE PASSIVATION
dev_ic_seq_0883_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0883_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0020_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0020_t60,2,POST EXPOSE BAKE
dev_ic_seq_0020_t60,3,OPEN BOND PAD WINDOW
dev_ic_seq_0020_t60,4,CURE PASSIVATION
dev_ic_seq_0020_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0020_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0020_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0020_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0020_t80,4,SOFT BAKE
dev_ic_seq_0020_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0930_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0930_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0930_t60,3,CURE PASSIVATION
dev_ic_seq_0930_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0930_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0930_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0930_t80,2,CURE PASSIVATION
dev_ic_seq_0930_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0930_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0930_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0230_t60,1,CURE PASSIVATION
dev_ic_seq_0230_t60,2,STRIP RESIST
dev_ic_seq_0230_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0230_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0230_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0230_t80,1,OPEN PAD WINDOW
dev_ic_seq_0230_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0230_t80,3,CURE PASSIVATION
dev_ic_seq_0230_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0230_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0568_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0568_t60,2,CURE PASSIVATION
dev_ic_seq_0568_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0568_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0568_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0568_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0568_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0568_t80,3,POST EXPOSE BAKE
dev_ic_seq_0568_t80,4,CURE PASSIVATION
dev_ic_seq_0568_t80,5,SPIN COAT PHOTORESIST
dev_ic_seq_0013_t60,1,CURE PASSIVATION
dev_ic_seq_0013_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0013_t60,3,POST EXPOSE BAKE
dev_ic_seq_0013_t60,4,STRIP RESIST
dev_ic_seq_0013_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0013_t80,1,OPEN PAD WINDOW
dev_ic_seq_0013_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0013_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0013_t80,4,CURE PASSIVATION
dev_ic_seq_0013_t80,5,STRIP RESIST
dev_ic_seq_0884_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0884_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0884_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0884_t60,4,CURE PASSIVATION
dev_ic_seq_0884_t60,5,CLEAN AFTER VIA ETCH
dev_ic_seq_0884_t80,1,CURE PASSIVATION
dev_ic_seq_0884_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0884_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0884_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0884_t80,5,STRIP RESIST
dev_ic_seq_0275_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0275_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0275_t60,3,CURE PASSIVATION
dev_ic_seq_0275_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0275_t60,5,POST EXPOSE BAKE
dev_ic_seq_0275_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0275_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0275_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0275_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0275_t80,5,CURE PASSIVATION
dev_ic_seq_0526_t60,1,CURE PASSIVATION
dev_ic_seq_0526_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0526_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0526_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0526_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0526_t80,1,CURE PASSIVATION
dev_ic_seq_0526_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0526_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0526_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0526_t80,5,POST EXPOSE BAKE
dev_ic_seq_0154_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0154_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0154_t60,3,CURE PASSIVATION
dev_ic_seq_0154_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0154_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0154_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0154_t80,2,CURE PASSIVATION
dev_ic_seq_0154_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0154_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0154_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0360_t60,1,CURE PASSIVATION
dev_ic_seq_0360_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0360_t60,3,POST EXPOSE BAKE
dev_ic_seq_0360_t60,4,STRIP RESIST
dev_ic_seq_0360_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0360_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0360_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0360_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0360_t80,4,SOFT BAKE
dev_ic_seq_0360_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0699_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0699_t60,2,CURE PASSIVATION
dev_ic_seq_0699_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0699_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0699_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0699_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0699_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0699_t80,3,CURE PASSIVATION
dev_ic_seq_0699_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0699_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0365_t60,1,CURE PASSIVATION
dev_ic_seq_0365_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0365_t60,3,POST EXPOSE BAKE
dev_ic_seq_0365_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0365_t60,5,STRIP RESIST
dev_ic_seq_0365_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0365_t80,2,CURE PASSIVATION
dev_ic_seq_0365_t80,3,POST EXPOSE BAKE
dev_ic_seq_0365_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0365_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0135_t60,1,CURE PASSIVATION
dev_ic_seq_0135_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0135_t60,3,POST EXPOSE BAKE
dev_ic_seq_0135_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0135_t60,5,STRIP RESIST
dev_ic_seq_0135_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0135_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0135_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0135_t80,4,SOFT BAKE
dev_ic_seq_0135_t80,5,CURE PASSIVATION
dev_ic_seq_0288_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0288_t60,2,CURE PASSIVATION
dev_ic_seq_0288_t60,3,POST EXPOSE BAKE
dev_ic_seq_0288_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0288_t60,5,BACKSIDE ANNEAL
dev_ic_seq_0288_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0288_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0288_t80,3,CURE PASSIVATION
dev_ic_seq_0288_t80,4,OPEN BOND PAD WINDOW
dev_ic_seq_0288_t80,5,STRIP RESIST
dev_ic_seq_0237_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0237_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0237_t60,3,CURE PASSIVATION
dev_ic_seq_0237_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0237_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0237_t80,1,CURE PASSIVATION
dev_ic_seq_0237_t80,2,STRIP RESIST
dev_ic_seq_0237_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0237_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0237_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0960_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0960_t60,2,CURE PASSIVATION
dev_ic_seq_0960_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0960_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0960_t60,5,STRIP RESIST
dev_ic_seq_0960_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0960_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0960_t80,3,CURE PASSIVATION
dev_ic_seq_0960_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0960_t80,5,POST EXPOSE BAKE
dev_ic_seq_0019_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0019_t60,2,CURE PASSIVATION
dev_ic_seq_0019_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0019_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0019_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0019_t80,1,OPEN PAD WINDOW
dev_ic_seq_0019_t80,2,CURE PASSIVATION
dev_ic_seq_0019_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0019_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0019_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0177_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0177_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0177_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0177_t60,4,CURE PASSIVATION
dev_ic_seq_0177_t60,5,DEPOSIT BARRIER METAL
dev_ic_seq_0177_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0177_t80,2,SPIN COAT PHOTORESIST
dev_ic_seq_0177_t80,3,CURE PASSIVATION
dev_ic_seq_0177_t80,4,SOFT BAKE
dev_ic_seq_0177_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0959_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0959_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0959_t60,3,CURE PASSIVATION
dev_ic_seq_0959_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0959_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0959_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0959_t80,2,CURE PASSIVATION
dev_ic_seq_0959_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0959_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0959_t80,5,POST EXPOSE BAKE
dev_ic_seq_0342_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0342_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0342_t60,3,CURE PASSIVATION
dev_ic_seq_0342_t60,4,POST EXPOSE BAKE
dev_ic_seq_0342_t60,5,DEVELOP PHOTORESIST
dev_ic_seq_0342_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0342_t80,2,CURE PASSIVATION
dev_ic_seq_0342_t80,3,POST EXPOSE BAKE
dev_ic_seq_0342_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0342_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0632_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0632_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0632_t60,3,CURE PASSIVATION
dev_ic_seq_0632_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0632_t60,5,CLEAN AFTER VIA ETCH
dev_ic_seq_0632_t80,1,CURE PASSIVATION
dev_ic_seq_0632_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0632_t80,3,OPEN PAD WINDOW
dev_ic_seq_0632_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0632_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0040_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0040_t60,2,CURE PASSIVATION
dev_ic_seq_0040_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0040_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0040_t60,5,POST EXPOSE BAKE
dev_ic_seq_0040_t80,1,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0040_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0040_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0040_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0040_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0193_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0193_t60,2,CURE PASSIVATION
dev_ic_seq_0193_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0193_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0193_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0193_t80,1,CURE PASSIVATION
dev_ic_seq_0193_t80,2,DIELECTRIC ETCH VIA
dev_ic_seq_0193_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0193_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0193_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0927_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0927_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0927_t60,3,CURE PASSIVATION
dev_ic_seq_0927_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0927_t60,5,POST EXPOSE BAKE
dev_ic_seq_0927_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0927_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0927_t80,3,SOFT BAKE
dev_ic_seq_0927_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0927_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0719_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0719_t60,2,CURE PASSIVATION
dev_ic_seq_0719_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0719_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0719_t60,5,DEVELOP PHOTORESIST
dev_ic_seq_0719_t80,1,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0719_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0719_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0719_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0719_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0637_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0637_t60,2,POST EXPOSE BAKE
dev_ic_seq_0637_t60,3,OPEN BOND PAD WINDOW
dev_ic_seq_0637_t60,4,CURE PASSIVATION
dev_ic_seq_0637_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0637_t80,1,OPEN PAD WINDOW
dev_ic_seq_0637_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0637_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0637_t80,4,CURE PASSIVATION
dev_ic_seq_0637_t80,5,STRIP RESIST
dev_ic_seq_0410_t60,1,POST EXPOSE BAKE
dev_ic_seq_0410_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0410_t60,3,DIELECTRIC ETCH VIA
dev_ic_seq_0410_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0410_t60,5,CURE PASSIVATION
dev_ic_seq_0410_t80,1,CURE PASSIVATION
dev_ic_seq_0410_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0410_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0410_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0410_t80,5,POST EXPOSE BAKE
dev_ic_seq_0334_t60,1,CURE PASSIVATION
dev_ic_seq_0334_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0334_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0334_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0334_t60,5,STRIP RESIST
dev_ic_seq_0334_t80,1,CURE PASSIVATION
dev_ic_seq_0334_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0334_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0334_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0334_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0107_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0107_t60,2,CURE PASSIVATION
dev_ic_seq_0107_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0107_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0107_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0107_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0107_t80,2,CURE PASSIVATION
dev_ic_seq_0107_t80,3,OPEN PAD WINDOW
dev_ic_seq_0107_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0107_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0290_t60,1,CURE PASSIVATION
dev_ic_seq_0290_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0290_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0290_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0290_t60,5,BACKSIDE ANNEAL
dev_ic_seq_0290_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0290_t80,2,CURE PASSIVATION
dev_ic_seq_0290_t80,3,POST EXPOSE BAKE
dev_ic_seq_0290_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0290_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0576_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0576_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0576_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0576_t60,4,CURE PASSIVATION
dev_ic_seq_0576_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0576_t80,1,CURE PASSIVATION
dev_ic_seq_0576_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0576_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0576_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0576_t80,5,FINAL CD INSPECTION
dev_ic_seq_0956_t60,1,STRIP RESIST
dev_ic_seq_0956_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0956_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0956_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0956_t60,5,CURE PASSIVATION
dev_ic_seq_0956_t80,1,CURE PASSIVATION
dev_ic_seq_0956_t80,2,STRIP RESIST
dev_ic_seq_0956_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0956_t80,4,DEVELOP PHOTORESIST
dev_ic_seq_0956_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0531_t60,1,CURE PASSIVATION
dev_ic_seq_0531_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0531_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0531_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0531_t60,5,CLEAN AFTER VIA ETCH
dev_ic_seq_0531_t80,1,CURE PASSIVATION
dev_ic_seq_0531_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0531_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0531_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0531_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0769_t60,1,CURE PASSIVATION
dev_ic_seq_0769_t60,2,STRIP RESIST
dev_ic_seq_0769_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0769_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0769_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0769_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0769_t80,2,CURE PASSIVATION
dev_ic_seq_0769_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0769_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0769_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0300_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0300_t60,2,CURE PASSIVATION
dev_ic_seq_0300_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0300_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0300_t60,5,POST EXPOSE BAKE
dev_ic_seq_0300_t80,1,STRIP RESIST
dev_ic_seq_0300_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0300_t80,3,CURE PASSIVATION
dev_ic_seq_0300_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0300_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0869_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0869_t60,2,CURE PASSIVATION
dev_ic_seq_0869_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0869_t60,4,DIELECTRIC ETCH VIA
